Wspd,Wdir,Ndir
-0.948914432,-0.076085249,0.135858358
0.686035234,-0.129220561,0.011985019
2.117987793,-0.055590201,0.126996983
2.345673737,-0.105436184,0.143232509
2.419740248,-0.198043441,0.143232509
1.925963504,-0.254721107,0.143232509
0.905491565,-0.154776116,0.104750596
0.515956577,-0.00827447,0.093720353
-0.043657067,0.004123769,0.123216957
0.565334252,-0.00397304,0.212760216
1.072827017,-0.054072049,0.233271509
0.806736216,-0.095315172,0.246532587
0.812222624,-0.083422983,0.231908221
0.590023089,-0.129473587,0.231908221
0.455606086,-0.126437283,0.230235094
0.129164794,-0.103665007,0.18097081
-0.142412416,-0.077856426,0.121110056
0.088016732,-0.115051145,0.125075986
0.208717714,-0.016624305,0.110885393
0.098989548,-0.067735415,0.170498276
-0.029941046,-0.084182059,0.156803425
-0.120466783,-0.067482389,0.158414584
0.148367223,-0.031552798,0.178120297
0.384282779,-0.038131455,0.178120297
0.93566681,0.029679324,0.178120297
0.801249807,-0.029781621,0.209537898
0.614711926,-0.009792622,0.228252129
0.367823554,-0.015612204,0.27311671
0.181285672,-0.042938936,0.273178678
0.518699781,-0.050276669,0.273240646
0.647630376,-0.055590201,0.229615417
0.44463327,-0.025480191,0.226083261
0.526929394,0.004123769,0.225959326
0.474808515,-0.089748615,0.219700593
0.280041021,0.063837738,0.178739974
0.323932287,0.015003857,0.199003397
0.49126774,-0.128714511,0.230978706
0.367823554,-0.108725512,0.230916738
-0.189046886,-0.043191961,0.230916738
-0.326207093,-0.112773917,0.196710594
-0.441421667,-0.178560494,0.127802563
-0.213735723,-0.202597897,0.075873669
-0.707512468,-0.01687733,0.024502485
-1.212262029,-0.083676008,0.024502485
-0.825470246,0.631879525,0.024502485
-0.274086214,0.014244781,0.132388169
-0.254883785,-0.079627604,0.083371755
-0.995548903,0.2024956,0.080211405
-1.02023774,0.263474696,0.080211405
-0.877591125,-0.357196352,0.080211405
-0.822727042,-0.473334962,0.080211405
-0.918739187,-0.148450484,0.080211405
-1.042183373,0.222990649,0.080211405
-1.075101823,-0.182608898,0.080211405
-1.094304252,0.083320686,0.080211405
-1.075101823,0.250064355,0.080211405
-1.064129006,0.431230466,0.080211405
-1.105277068,0.287259074,0.080211405
-1.110763476,-0.280276662,0.080211405
-1.09979066,-0.981915804,0.080211405
-0.852902287,-0.701057727,0.080211405
-0.874847921,-0.637295353,0.080211405
-1.077845027,0.003617718,0.080211405
-0.959887249,0.072187573,0.080211405
-1.069615414,-0.291915826,0.080211405
-1.108020272,-1.040111622,0.080211405
-1.116249885,-1.331849787,0.080211405
-1.075101823,-1.192432849,0.080211405
-1.2588965,-1.24076068,0.080211405
-1.27261252,-1.942399822,0.080211405
-1.228721254,-3.293048845,0.080211405
-1.187573192,-2.973983949,0.080211405
-1.234207663,-3.272047746,0.080211405
-1.209518825,-3.01421497,0.080211405
-1.22597805,-2.956778229,0.080211405
-1.182086784,-2.764985055,0.080211405
-1.204032417,-3.015480097,0.080211405
-1.245180479,-2.801673723,0.080211405
-1.278098929,-2.687559315,0.080211405
-1.135452314,-3.04381893,0.080211405
-0.767862959,-2.801926748,0.079095987
-0.562122649,-1.84625021,-0.568156153
-0.471596912,-0.036866329,-0.917901589
-0.441421667,-0.0125759,-0.935934176
-0.298775052,-0.144655104,-0.940147977
-0.603270711,0.053210676,-0.94429981
-0.153385232,-0.144402079,-1.011534714
-0.386557584,-0.054578099,-1.008498298
-0.01896823,-0.049011543,-0.928126252
-0.424962442,-0.004985142,-0.96146485
-0.323463889,0.06965732,-0.76471755
-0.183560478,-0.212465883,-0.864175634
-0.400273605,-0.055590201,-0.875515714
-0.847415879,0.074970851,-0.842548923
-0.482569729,-0.55354398,-0.855748033
-0.551149832,-0.041167759,-0.832758033
-0.619729936,-0.179066544,-0.844036146
-0.320720685,0.011461503,-0.795515474
0.167569652,0.012220578,-0.808900487
-0.315234277,-0.017636406,-0.752014181
-0.254883785,-0.070518693,-0.758272914
-0.449651279,-0.120364676,-0.745569545
-0.375584768,-0.012322875,-0.834679031
-0.254883785,0.035751931,-0.876879003
-0.062859496,-0.027504393,-0.725430058
-0.19179009,-0.151486787,-0.705910247
-0.359125543,-0.127449384,-0.830713101
-0.523717791,-0.036613303,-0.861572992
-0.54292022,0.021582514,-0.754616822
-0.507258566,-0.062168858,-0.782440299
-0.312491072,-0.088483489,-0.764531647
-0.331693501,-0.09809845,-0.786778034
-0.507258566,-0.139594598,-0.882889865
-0.51000177,0.092176571,-0.85475655
-0.09852115,-0.032564899,-0.778474369
-0.419476034,-0.122894929,-0.60812529
-0.301518256,-0.084182059,-0.810325743
-0.770606163,0.019052261,-0.788575096
-0.309747868,-0.091013742,-0.630681515
-0.411246421,0.100779432,-0.636010734
-0.490799341,-0.146426281,-0.659682377
0.008463812,-0.004226066,-0.761557199
-0.298775052,-0.08519416,-0.800844692
-0.745917326,-0.002454889,-0.583895937
-0.386557584,-0.021684811,-0.688497336
-0.397530401,-0.120364676,-0.621014561
-0.625216344,-0.087724413,-0.819434988
-0.62247314,-0.01206985,-0.748729895
-0.627959548,0.045872943,-0.65460103
-0.293288643,0.006907047,-0.549070116
-0.863875104,-0.054325074,-0.580363781
-0.652648385,-0.06798844,-0.566792865
-0.03268425,-0.121882828,-0.622687688
-0.776092572,0.092176571,-0.618845694
-0.345409522,-0.106448285,-0.535127394
-0.756890143,-0.023202963,-0.635267122
-0.460624096,-0.00346699,-0.559604617
-0.616986732,-0.038131455,-0.519449577
-0.386557584,-0.121882828,-0.643137014
-0.699282856,-0.06368701,-0.593500923
-0.51000177,-0.040914733,-0.649953456
-0.482569729,-0.103918032,-0.573299468
-0.435935259,0.031197475,-0.617792243
-0.625216344,-0.109231563,-0.603787554
-0.586811486,0.006147971,-0.557621652
-0.767862959,-0.057108352,-0.633346124
-0.529204199,-0.201079745,-0.667428334
0.765588154,-0.221321769,-1.152882931
0.562591047,-0.065205162,-1.158398052
0.806736216,-0.010804723,-1.158274117
0.628427947,0.002605617,-1.158212149
0.636657559,-0.105942234,-1.158212149
0.713467275,-0.145667205,-1.182627405
0.798506603,-0.075579199,-1.205431501
0.592766293,-0.022949938,-1.185477917
0.417201228,-0.043698012,-1.158398052
0.502240556,-0.132256865,-1.218320773
0.705237663,-0.053312973,-1.252650853
0.354107533,-0.004479091,-1.220179803
0.367823554,-0.081904831,-1.205431501
0.351364329,-0.124413081,-1.229474951
0.263581796,-0.08519416,-1.252526918
-0.016225026,-0.00827447,-1.252526918
-0.227451744,-0.103411981,-1.252526918
-0.265856602,-0.115810221,-1.252526918
0.186772081,-0.103918032,-1.278057591
0.422687636,-0.01637128,-1.295470502
-0.260370194,-0.041926835,-1.288592092
-0.01896823,-0.113786018,-1.355393223
-0.14515562,-0.023709013,-1.451938827
0.164826448,-0.029022545,-1.390714785
-0.482569729,0.032715627,-1.298568884
-0.62247314,-0.142124851,-1.267461122
-0.545663424,0.105586912,-1.211318428
-1.077845027,1.218392158,-0.81013984
-0.641675569,-1.963653947,-0.880597062
-0.660877998,-0.073048946,-1.130388673
-1.14642513,-0.05938558,-1.263743063
-0.301518256,0.019052261,-1.107832447
-0.54292022,-0.124666106,-1.159637405
-0.603270711,0.036257981,-1.197065868
-0.638932365,-0.109484588,-1.17667851
-0.913252778,-0.174006038,-1.201713442
-0.457880892,0.081802534,-1.24639212
0.156596835,0.003111668,-1.181264116
0.41171482,-0.01206985,-1.155795411
0.022179832,-0.023962039,-1.112603956
0.09350314,-0.148703509,-1.112603956
0.227920143,-0.104930133,-1.14234843
0.326675492,-0.050529695,-1.143773686
0.557104639,-0.122641904,-1.198119318
0.397998799,-0.015612204,-1.211566299
0.688778438,-0.057867428,-1.160133146
0.666832805,-0.120111651,-1.159885276
0.587279885,-0.073554996,-1.159885276
0.329418696,-0.043698012,-1.159885276
0.06058469,-0.052806922,-1.159885276
-0.040913863,-0.069506592,-1.159885276
0.315702675,-0.048505492,-1.159885276
0.260838592,-0.035095152,-1.159885276
0.293757042,0.020823438,-1.159885276
0.041382261,0.242220571,-1.159885276
-0.147898824,0.27131848,-1.140799239
-0.213735723,-0.180331671,-1.0546642
-0.490799341,-0.015865229,-1.0546642
-0.638932365,-0.040914733,-1.002735307
-0.49628575,-0.049011543,-1.0232466
-0.43044885,-0.038890531,-0.980241049
-0.545663424,-0.15401704,-1.047785791
-1.239694071,-0.863246941,-1.056957003
-1.280842133,0.857072037,-1.056957003
-1.247923683,2.480988378,-1.056957003
-1.267126112,2.332209505,-1.056957003
-1.195802805,2.424057687,-1.056957003
-1.184829988,2.506037882,-1.056957003
-1.308274174,2.928337099,-1.056957003
-1.415259136,3.546224868,-1.056957003
-1.481096035,-0.948516465,-1.056957003
-1.46463681,-0.634259049,-1.056957003
-1.461893606,-0.926250239,-1.056957003
-1.401543115,2.579921268,-1.056957003
-1.217748438,3.307622015,-1.056957003
-1.215005234,2.867358003,-1.056957003
-1.135452314,2.494398718,-1.056957003
-1.129965905,2.250482334,-1.056957003
-1.025724148,1.977974092,-1.056957003
-0.833699858,1.852220521,-1.056957003
-0.806267817,1.792000501,-1.056957003
-0.995548903,1.914464743,-1.056957003
-1.182086784,1.810724372,-1.056957003
-1.247923683,1.567567064,-1.056957003
-1.110763476,1.743419644,-1.056957003
-1.025724148,1.592616569,-1.056957003
-0.894050349,1.532649574,-1.056957003
-0.800781409,1.406896002,-1.056957003
-0.789808592,1.389943308,-1.056957003
-0.773349367,0.779140246,-0.865105148
-0.954400841,-0.251684804,-0.678210706
-0.65539159,-0.117075347,-0.743710515
-0.847415879,-0.077856426,-0.71638278
-0.836443063,0.126081961,-0.627892971
-0.905023166,-0.073554996,-0.585631031
-0.844672675,-0.621101734,-0.585631031
-0.880334329,-0.785821201,-0.585631031
-1.116249885,-0.50192682,-0.585631031
-1.033953761,-1.013290941,-0.585631031
-1.110763476,-0.872608877,-0.585631031
-1.091561047,-0.953576971,-0.585631031
-1.061385802,-0.558098436,-0.585631031
-0.946171228,0.349503296,-0.585631031
-1.160141151,-0.036360278,-0.585631031
-1.223234846,-0.974325045,-0.585631031
-1.173857172,-1.337416343,-0.585631031
-1.398799911,0.709811316,-0.585631031
-0.894050349,0.723474682,-0.585631031
-0.932455207,1.00104343,-0.585631031
-1.154654743,0.174662818,-0.585631031
-1.256153296,-0.086965337,-0.585631031
-1.06687221,2.690746347,-0.585631031
-0.874847921,2.234541741,-0.585631031
-0.998292107,1.437006012,-0.585631031
-0.935198412,1.017490074,-0.585631031
-0.872104716,1.04405773,-0.585631031
-0.841929471,1.629558262,-0.585631031
-0.595041099,1.400064319,-0.489952974
-1.118993089,-0.340749708,0.040180301
-0.844672675,-0.537603387,0.025308064
-0.493542545,-0.740782698,-0.016396167
-0.803524613,-0.022949938,-0.001833768
-0.885820737,-0.164897128,-0.054258403
-0.663621202,-0.767856405,-0.093917701
-0.671850814,-0.136052244,-0.217419235
-0.578581874,0.388469191,-0.052895115
-0.970860065,0.201483499,0.047678387
-0.317977481,-0.000936737,0.08932065
-0.438678463,0.033727728,0.254030673
-0.35089593,-0.006503293,0.43262145
-0.51000177,0.113430696,0.629988426
-0.315234277,0.003364693,0.77567438
-0.010738617,-0.097086349,0.90004346
-0.773349367,-0.191211758,0.719097912
-0.158871641,-0.219044541,0.44557269
-0.186303682,-0.223852021,0.325045604
-0.98731929,0.331285475,0.300878219
-1.278098929,1.500768387,0.528051637
-1.390570298,1.369195233,0.528051637
-1.368624665,1.048106135,0.528051637
-1.212262029,1.157919112,0.528051637
-1.135452314,1.082264549,0.528051637
-1.132709109,0.847963126,0.528051637
-0.809011021,1.180691389,0.528733281
-0.482569729,0.24120847,0.971120359
-1.003778515,0.032462602,1.053971111
-0.957144045,0.018546211,1.179579545
-0.721228489,0.142528605,1.319068733
-0.809011021,-0.075579199,1.453848379
-1.006521719,0.061560511,1.468720616
-1.017494536,0.031956551,1.495924416
-0.880334329,-0.084941135,1.504661855
-0.883077533,0.045113867,1.547171665
-0.809011021,0.131142467,1.553430398
-0.951657636,0.081043459,1.625065006
-0.74866053,-0.01687733,1.690874654
-0.592297894,-0.040914733,1.6833146
-0.872104716,0.062572612,1.775026727
-0.822727042,0.149360288,1.879380255
-0.990062494,0.097996153,1.96824187
-1.012008127,0.161758528,2.023269147
-0.965373657,0.158216173,2.146894615
-0.762376551,0.054981853,2.289792024
-0.836443063,0.074464801,2.332735608
-0.501772158,0.076235978,2.402201348
-0.844672675,0.096224976,2.474393664
-1.127222701,0.104321786,2.60731428
-1.091561047,0.208821232,2.651869023
-0.968116861,0.529404281,2.665377972
-1.047669781,0.645795916,2.665377972
-1.105277068,0.042077563,2.665377972
-1.116249885,-0.350617694,2.665377972
-1.009264923,0.001593516,2.665377972
-0.959887249,0.582539592,2.665377972
-0.833699858,0.895025831,2.665377972
-0.405760013,2.058689161,2.26797941
-0.520974587,-1.165359143,1.067913833
-0.789808592,-0.007515395,0.505929184
-0.946171228,-0.171475785,0.547881286
-1.003778515,-0.107207361,0.479159158
-1.088817843,-0.910309646,0.396742179
-1.17934358,-1.558560451,0.391908702
-1.088817843,-1.126140222,0.391908702
-0.762376551,-0.727119332,0.391908702
-0.611500323,-0.297229357,0.313705523
-0.457880892,-0.034589101,0.22955345
-0.134182803,-0.065458187,0.229429515
-0.082061925,-0.044963138,0.265866495
-0.200019703,-0.045722214,0.24696636
-0.301518256,0.029173273,0.278198058
-0.707512468,0.027908147,0.28420892
-0.638932365,0.029173273,0.336943393
-0.638932365,-0.030793722,0.347973636
-0.381071176,-0.032058848,0.390359511
-0.477083321,-0.101640804,0.388872287
-0.41673283,-0.155029141,0.303109054
-0.139669212,-0.101387779,0.243372237
-0.441421667,0.048656221,0.249383099
-0.644418773,-0.013841027,0.283279405
-0.512744974,-0.114292069,0.283279405
-0.408503217,-0.168692507,0.271195713
-0.378327972,-0.133775017,0.230111159
-0.619729936,-0.073808022,0.181714421
-0.427705646,0.036764032,0.177376686
-0.619729936,0.008678224,0.230049191
-0.852902287,0.072440599,0.230111159
-0.973603269,-0.114292069,0.230111159
-0.885820737,-0.210947731,0.230111159
-0.948914432,-0.070012642,0.230111159
-1.02023774,-0.084941135,0.230111159
-1.165627559,0.056500005,0.230111159
-1.14642513,0.47348569,0.230111159
-1.042183373,0.631120449,0.230111159
-0.82821345,0.402891633,0.230111159
-0.66910761,0.20679703,0.230111159
-0.488056137,0.005641921,0.230297062
-0.58955469,-0.068494491,0.230359029
-0.578581874,-0.023455988,0.230359029
-0.534690607,-0.094303071,0.22348062
-0.403016809,-0.089748615,0.214185472
-0.241167765,-0.062927934,0.190885634
-0.109493966,-0.075832224,0.197268302
-0.279572623,7.54E-05,0.171551726
-0.205506111,-0.054578099,0.175889462
0.06058469,0.012726629,0.201729973
0.033152649,-0.031299772,0.197144367
0.01395022,-0.036866329,0.233829218
0.06058469,-0.084182059,0.227012776
0.041382261,-0.019660609,0.234015121
0.208717714,-0.009286572,0.165169058
0.085273528,-0.079627604,0.211644798
-0.057373088,-0.020419685,0.235812183
0.145624019,-0.075579199,0.218523208
-0.054629883,-0.090507691,0.190451861
-0.109493966,-0.060903732,0.167028088
0.022179832,-0.008021445,0.211272992
0.214204122,-0.146426281,0.190637763
0.236149755,-0.080133654,0.23562628
-0.095777946,-0.12390703,0.237547277
0.280041021,0.039800336,0.203031294
-0.221965336,-0.10670131,0.215486793
-0.35089593,-0.02067271,0.187849219
0.153853631,-0.081904831,0.171365823
-0.131439599,0.046632018,-0.014227299
-0.186303682,-0.042685911,0.098987604
0.258095388,-0.115051145,0.255084123
0.129164794,0.039800336,0.057779114
0.762844949,-0.073048946,0.192930567
0.107219161,-0.065711212,0.186300028
0.535159006,-0.091013742,0.057469276
0.551618231,0.023100666,0.081078952
0.598252701,-0.061409782,0.115347065
0.225176939,-0.021937836,0.061807012
-0.029941046,-0.101387779,0.135858358
0.074300711,-0.02117876,0.075192025
0.214204122,0.61922826,0.117887738
0.628427947,-0.132762915,0.227570485
0.348621125,-0.156800318,0.215362857
0.258095388,-0.438923522,0.215362857
0.757358541,-0.446767306,0.203465068
0.439146861,-0.944721086,0.202907359
0.263581796,-0.704600081,0.202907359
0.447376474,-0.913092924,0.202907359
0.400742003,-0.260540689,0.202907359
0.249865776,-0.822003818,0.202907359
-0.139669212,-0.720287649,0.202907359
0.343134716,-0.508505478,0.202907359
0.611968722,-0.453345964,0.202907359
0.063327894,0.123045657,0.202907359
0.312959471,-0.558098436,0.202907359
0.584536681,-0.409319562,0.202907359
0.195001693,-0.20942958,0.202845391
0.214204122,-0.037119354,0.180722939
-0.084805129,-0.019407583,0.196462723
0.200488101,-0.014853128,0.176013397
0.543388618,-0.07228987,0.071226095
0.61745513,-0.06798844,0.082070435
0.422687636,-0.001695813,0.092481
0.334905104,-0.08089273,0.093658386
0.247122572,-0.086712312,0.084425205
0.09350314,-0.029022545,0.05393712
0.291013838,-0.065205162,0.050342996
0.469322107,-0.055590201,0.069057227
0.504983761,-0.049770619,0.084673076
0.241636163,-0.039649607,0.054680732
0.052355078,-0.085953236,0.038507174
0.263581796,-0.081904831,0.006593833
0.137394406,-0.073554996,0.007337445
0.203231305,-0.030034646,0.007337445
0.137394406,-0.056855327,0.007337445
-0.128696395,0.008425199,0.007337445
-0.106750762,-0.070771718,0.007337445
-0.254883785,-0.033323975,0.007337445
-0.282315827,0.062066561,0.007337445
-0.342666318,-0.087977438,0.053069573
-0.54292022,-0.14920956,0.054494829
-0.70202606,-0.079374578,0.007337445
-0.836443063,0.019811337,0.007337445
-0.951657636,-0.001442788,0.007337445
-1.058642598,-0.085953236,0.007337445
-1.036696965,-0.102652905,0.007337445
-1.132709109,-0.057361378,0.007337445
-1.220491642,0.007160073,0.007337445
-1.17934358,0.184530804,0.007337445
-1.209518825,0.142022555,0.007337445
-1.27261252,0.394794824,0.007337445
-1.327476603,0.707787113,0.007337445
-1.346679032,1.409932306,0.007337445
-1.321990195,2.336510935,0.007337445
-1.308274174,2.232011488,0.007337445
-1.346679032,1.972913586,0.007337445
-1.434461565,1.947358032,0.007337445
-1.483839239,2.733254597,0.007337445
-1.450920789,3.051054367,0.007337445
-1.343935828,-2.076756254,0.007337445
-1.264382908,-3.813774901,0.007337445
-1.234207663,-3.739132439,0.007337445
-1.165627559,-3.746976224,0.007337445
-1.086074639,-3.295832123,0.007337445
-1.173857172,-3.216635206,0.007337445
-1.242437275,-2.942608812,0.007337445
